svd_1,svd_2,cluster,cluster_label,reason,title,members,popularity,score
-0.9623845391151424,0.18135150834071706,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Miyanishi Tatsuya Gekijou: Omae Umasou da na,1144,9256,6.47
0.3335954342689793,-0.5349767626126631,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Moetan,23594,2935,6.47
0.5148028644608738,-1.9507461962114765,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Detective Conan: The Bomb Demon That Came From the Picture Book,1984,7986,
-1.3537102227562146,1.2692763799510698,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Metronome,336,11914,6.47
-0.7625085802667788,0.7436968297675945,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Manga Aesop Monogatari (TV),318,12000,6.47
0.3191752695713605,-0.985489324653905,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Dokyuu Hentai HxEros,1600,8806,
-0.25143155631934183,-0.933891972748973,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Doraemon Movie 40: Nobita no Shin Kyouryuu,476,11133,
-1.3157161058444486,1.2500391141624005,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mister Ajikko Special,260,12550,6.47
-0.019043012963544687,-1.625066099729327,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",17052,3465,6.47
-0.3238741264040104,0.22188400788480825,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Koi☆Sento,6353,5224,6.47
0.1666408166122243,-0.819732077286988,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kiitarou Shounen no Youkai Enikki,21360,3084,6.47
-0.504341060010112,0.25964882533387246,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Dragon's Dogma,522,11030,
-0.30643889365712995,0.011869565100049873,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Eden (ONA),627,10666,
-0.44994179449875726,0.39996137972907614,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kero Kero Chime,879,9794,6.47
