svd_1,svd_2,cluster,cluster_label,reason,title,members,popularity,score
-0.5565088068023522,0.6610292716428745,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Black Jack: Futari no Kuroi Isha - Manner Movie,559,10749,6.08
-1.1454781350596674,0.9649329148784581,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",240,12783,6.08
-0.4896537204918314,-1.2117951597846672,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Adachi-ga Hara,978,9563,6.08
-0.8212076475898455,-0.6189508922825244,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,"""Eiyuu"" Kaitai",2938,7072,6.08
-0.9119486772521959,0.247239301548071,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Alps Monogatari: Watashi no Annette Specials,291,12255,6.08
0.2695646764661975,-0.5859999419427414,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yoshimune,539,10822,6.09
-0.42860229383616655,-0.9807920300629274,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Umi no Triton (1979),444,11256,6.09
-1.305275584042755,-1.6100555346178835,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Tondemo Nezumi Daikatsuyaku,476,11115,6.09
-0.62590046708298,0.6886822205638827,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Thermae Romae: Kodai Romajin ga Uchuu e,1057,9401,6.09
0.4708396198733768,-0.7336837967480513,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,The Choujo,2510,7413,6.09
1.3481043509378754,1.079114013949947,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Takane no Jitensha,1925,8046,6.09
-0.5876791886319215,0.507572186620339,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Thermae Romae x LOFT Collaboration,614,10555,6.09
-0.02729945860862672,0.5501989775890874,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Stitch! Perfect Memory,303,12148,6.09
-0.47625716406138463,-0.2708403179415018,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Perman: Birdman ga Yatte Kita!!,238,12817,6.09
-0.9678424361688239,-1.112308476450089,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Noraneko,9178,4506,6.09
-0.7889758338107072,0.02243444450520427,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,325,11978,6.09
-0.3948203179361873,0.4479508447203369,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Norn9: Norn+Nonet Recap,4083,6239,6.09
-0.33848261138722974,0.21304493521573448,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Nagoya Tetsudou Special Movie,186,13686,6.09
-1.0954740260754245,0.40249475240287724,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,1251,9051,6.09
0.5558102556456264,-0.33513929367809425,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Monkey Magic,550,10773,6.09
-1.1588890524958004,1.3600656181617155,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,1283,9000,6.09
-1.0685579761324333,0.36745597281826486,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Miss Monochrome: Watashi dake no Monogatari,2291,7618,6.09
-0.9815065944785762,0.7645681934659979,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mahou Shoujo Nante Mou Ii Desukara. Second Season,9923,4364,6.09
-0.7987608681553423,1.6662597949489315,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama,1018,9481,6.09
-0.8435634382191672,0.0425796636750628,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,M3: Sono Kuroki Hagane Recap,1551,8550,6.09
-0.962164522120909,-1.8835759223849289,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kuroi Kikori to Shiroi Kikori,487,11057,6.09
-0.920867113343699,-0.4771601346723808,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kimi ga Inakucha!,194,13536,6.09
-0.6701827021809141,-1.8514912866235778,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Koneko no Studio,848,9863,6.09
0.009097449325338909,0.9464844582173785,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Itazura Majo to Nemuranai Machi,3021,7008,6.09
-0.9706010268859376,0.30595907115488413,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,237,12857,6.09
0.13929925515775426,-0.5648801182385093,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hero Bank,2394,7518,6.09
-0.6549849272665107,0.34706180085073973,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Gokujo.: Souda Onsen ni Ikou!!,3884,6370,6.09
-0.25826239453365774,-0.37827269460403506,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hana no Kage,1496,8643,6.09
-0.6988065078706224,0.27327819814230936,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,433,11337,6.09
-1.349065809908401,-0.07901194716066667,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Code Geass: Hangyaku no Lelouch R2 Omake Flash,12616,3930,6.09
-0.3470187639336884,-0.5600854363042366,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Donyatsu,3415,6702,6.09
0.0515358747838892,0.04550604657067306,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Choujin Locke: Shinsekai Sentai,862,9841,6.09
0.38151095135663643,-0.29733314367573344,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Batsu & Terry,369,11684,6.09
-0.576940806293837,0.02832211204165661,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,47 Todoufuken Specials,213,13195,6.09
-0.7783719519372095,-0.4953520494682959,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yuuki no Omamori,211,13229,6.1
